LINEAR SEARCH ANALYSIS
Array Size = 11000
-------------------------------------------
Iteration	Key	Index	Time (sec)
-------------------------------------------
   1		  3415	  2271	0.00000000000000000000
   2		  5565	  2378	0.00000000000000000000
   3		 11620	Not Found	0.00000000000000000000
   4		  9284	  1709	0.00000000000000000000
   5		 13781	Not Found	0.00000000000000000000
   6		 21746	Not Found	0.00000000000000000000
   7		  6415	  2444	0.00000000000000000000
   8		  3103	   272	0.00000000000000000000
   9		  6646	Not Found	0.00000000000000000000
  10		   187	  3009	0.00000000000000000000
  11		  2931	Not Found	0.00000000000000000000
  12		 12002	Not Found	0.00000000000000000000
  13		 14274	Not Found	0.00000000000000000000
  14		 18893	Not Found	0.00000000000000000000
  15		 15127	  2652	0.00000000000000000000
  16		 10410	  1095	0.00000000000000000000
  17		 13454	Not Found	0.00000000000000000000
  18		  2111	  6299	0.00000000000000000000
  19		  1924	  4161	0.00000000000000000000
  20		 14685	Not Found	0.00000000000000000000
  21		  8920	Not Found	0.00000000000000000000
  22		 20433	   176	0.00000000000000000000
  23		  3657	  3099	0.00000000000000000000
  24		 15835	Not Found	0.00000000000000000000
  25		  3363	 10368	0.00000000000000000000
  26		  4751	Not Found	0.00000000000000000000
  27		  4418	  3634	0.00000000000000000000
  28		  3378	Not Found	0.00000000000000000000
  29		 21236	Not Found	0.00000000000000000000
  30		 13654	Not Found	0.00000000000000000000
  31		  4634	Not Found	0.00000000000000000000
  32		  3538	  4359	0.00000000000000000000
  33		  7132	Not Found	0.00000000000000000000
  34		 10135	Not Found	0.00000000000000000000
  35		 18191	Not Found	0.00000000000000000000
  36		 14738	  3049	0.00000000000000000000
  37		  3768	Not Found	0.00000000000000000000
  38		 19386	Not Found	0.00000000000000000000
  39		 19701	Not Found	0.00000000000000000000
  40		  6048	Not Found	0.00000000000000000000
  41		 14197	Not Found	0.00000000000000000000
  42		   436	Not Found	0.00000000000000000000
  43		 14974	Not Found	0.00000000000000000000
  44		 16494	Not Found	0.00000000000000000000
  45		  9000	  6127	0.00000000000000000000
  46		 11740	  5072	0.00000000000000000000
  47		  8904	  3209	0.00000000000000000000
  48		  3163	  3980	0.00000000000000000000
  49		  9661	Not Found	0.00000000000000000000
  50		  2538	  6192	0.00000000000000000000
  51		  1239	Not Found	0.00000000000000000000
  52		 13407	Not Found	0.00000000000000000000
  53		 16589	   631	0.00000000000000000000
  54		  5793	Not Found	0.00000000000000000000
  55		 10565	Not Found	0.00000000000000000000
  56		 13563	  3991	0.00000000000000000000
  57		  9766	  6480	0.00000000000000000000
  58		  2224	Not Found	0.00000000000000000000
  59		 11159	Not Found	0.00000000000000000000
  60		  1920	Not Found	0.00000000000000000000
  61		  1078	Not Found	0.00000000000000000000
  62		 18291	Not Found	0.00000000000000000000
  63		 18098	Not Found	0.00000000000000000000
  64		  2368	Not Found	0.00000000000000000000
  65		 20471	  6691	0.00000000000000000000
  66		  6159	  4660	0.00000000000000000000
  67		 21742	Not Found	0.00000000000000000000
  68		  7074	Not Found	0.00000000000000000000
  69		 10706	Not Found	0.00000000000000000000
  70		 10445	Not Found	0.00000000000000000000
  71		 20073	Not Found	0.00000000000000000000
  72		  2009	Not Found	0.00000000000000000000
  73		 14189	Not Found	0.00000000000000000000
  74		 19046	Not Found	0.00000000000000000000
  75		 19519	Not Found	0.00000000000000000000
  76		  1815	Not Found	0.00000000000000000000
  77		   855	Not Found	0.00000000000000000000
  78		 10369	   421	0.00000000000000000000
  79		  6921	   775	0.00000000000000000000
  80		 17214	  3966	0.00000000000000000000
  81		  6549	Not Found	0.00000000000000000000
  82		  3801	  8562	0.00000000000000000000
  83		   179	  3461	0.00000000000000000000
  84		  5944	  7757	0.00000000000000000000
  85		  8590	Not Found	0.00000000000000000000
  86		  8834	Not Found	0.00000000000000000000
  87		  7491	Not Found	0.00000000000000000000
  88		 11303	Not Found	0.00000000000000000000
  89		 20260	Not Found	0.00000000000000000000
  90		 20429	Not Found	0.00000000000000000000
  91		   374	Not Found	0.00000000000000000000
  92		  4239	Not Found	0.00000000000000000000
  93		  6452	  9951	0.00000000000000000000
  94		  1898	Not Found	0.00000000000000000000
  95		  5645	Not Found	0.00000000000000000000
  96		  6595	Not Found	0.00000000000000000000
  97		  4832	  2400	0.00000000000000000000
  98		  8557	  6074	0.00000000000000000000
  99		 17545	Not Found	0.00000000000000000000
 100		  9133	  5135	0.00000000000000000000
 101		  7962	  6593	0.00000000000000000000
 102		 16548	Not Found	0.00000000000000000000
 103		 17778	Not Found	0.00000000000000000000
 104		  1666	Not Found	0.00000000000000000000
 105		 16932	Not Found	0.00000000000000000000
 106		    40	Not Found	0.00000000000000000000
 107		  5454	Not Found	0.00100000000000000000
 108		  9029	Not Found	0.00000000000000000000
 109		  5446	  5149	0.00000000000000000000
 110		  7987	  3681	0.00000000000000000000
 111		  5904	  5267	0.00000000000000000000
 112		  3643	Not Found	0.00000000000000000000
 113		  6000	 10549	0.00000000000000000000
 114		  7985	Not Found	0.00000000000000000000
 115		  1135	  8832	0.00000000000000000000
 116		  5471	Not Found	0.00000000000000000000
 117		  7888	 10377	0.00000000000000000000
 118		  2074	  1911	0.00000000000000000000
 119		 19529	Not Found	0.00000000000000000000
 120		  7495	Not Found	0.00000000000000000000
 121		 14486	Not Found	0.00000000000000000000
 122		 18174	Not Found	0.00000000000000000000
 123		  6456	  8565	0.00000000000000000000
 124		  3815	   122	0.00000000000000000000
 125		  9414	Not Found	0.00000000000000000000
 126		  1266	Not Found	0.00000000000000000000
 127		  6931	  6417	0.00000000000000000000
 128		  4212	Not Found	0.00000000000000000000
 129		  3038	Not Found	0.00000000000000000000
 130		 17354	Not Found	0.00000000000000000000
 131		 14184	Not Found	0.00000000000000000000
 132		  3356	Not Found	0.00000000000000000000
 133		 12873	  1717	0.00000000000000000000
 134		  4647	  2860	0.00000000000000000000
 135		 19993	Not Found	0.00000000000000000000
 136		  2451	  3459	0.00000000000000000000
 137		  5091	Not Found	0.00000000000000000000
